,h,lam,tol,ite_f,ite_r,time_f,time_r,err_f,err_r,err_comp
23,32.0,1e-08,1e-07,462.0,625.0,58.39123892784119,13.927425861358643,1.2395620692466127,1.249853507810801,0.024669482575033815
24,32.0,1e-08,1e-08,744.0,1193.0,92.9457859992981,26.366869926452637,1.2760519134080492,1.2786697673697849,0.003094308935304913
25,64.0,0.0001,0.0001,3.0,4.0,3.024493932723999,0.9387781620025635,0.6585853008344239,0.6392465049158539,0.09806978263342968
26,64.0,0.0001,1e-05,7.0,8.0,7.008283853530884,1.346526861190796,0.612013392195588,0.6097627785636245,0.005741312039450887
27,64.0,0.0001,1e-06,11.0,15.0,11.02954387664795,2.092824935913086,0.6026727006037303,0.6022897691419554,0.001208132532366773
28,64.0,0.0001,1e-07,13.0,20.0,13.086922883987427,2.6045596599578857,0.6022438134450853,0.6020972560633276,0.00036424159421060695
29,64.0,0.0001,1e-08,19.0,24.0,19.087289810180664,3.022703170776367,0.6020939582738654,0.6020733627182201,9.486438159334928e-05
30,64.0,1e-05,0.0001,3.0,4.0,3.02156400680542,0.9376449584960938,0.6580678329630865,0.6371128288288439,0.11610427482852313
31,64.0,1e-05,1e-05,8.0,10.0,8.045417070388794,1.5843539237976074,0.5686563902355233,0.5496509226539278,0.05047633659495833
32,64.0,1e-05,1e-06,18.0,27.0,18.128878116607666,3.447766065597534,0.5128119703364815,0.5059101237154662,0.01395258959352469
33,64.0,1e-05,1e-07,29.0,47.0,29.21044898033142,5.56566309928894,0.5002962978267163,0.4996244598693347,0.001539949324726219
34,64.0,1e-05,1e-08,41.0,61.0,41.470402002334595,6.919069051742554,0.4994480898098962,0.4993112606072069,0.0005794078800868058
35,64.0,1e-06,0.0001,3.0,4.0,3.054020881652832,0.9455361366271973,0.6580159164236341,0.6369094517987937,0.11819404338231047
36,64.0,1e-06,1e-05,8.0,10.0,8.08028507232666,1.6053218841552734,0.5622627106673803,0.5389311666881296,0.06806859595959006
37,64.0,1e-06,1e-06,32.0,48.0,32.33764386177063,5.578016996383667,0.4115842454321473,0.4086649128895761,0.006826842841744464
38,64.0,1e-06,1e-07,71.0,108.0,72.11907005310059,11.920952081680298,0.3796252456848863,0.3792793468841808,0.0012909739161497012
39,64.0,1e-06,1e-08,98.0,167.0,99.43618321418762,18.160195112228394,0.3787315284441919,0.378513601501296,0.0012862758370014412
40,64.0,1e-07,0.0001,3.0,4.0,3.0512208938598633,0.9452760219573975,0.6580107229537385,0.6368892876588063,0.1184063167976026
41,64.0,1e-07,1e-05,11.0,15.0,11.20321798324585,2.1410880088806152,0.5172173912818607,0.5066641057828907,0.04255444733958365
42,64.0,1e-07,1e-06,42.0,71.0,42.68944597244263,7.978307008743286,0.3718244611111398,0.35657096804173655,0.04913582532496834
43,64.0,1e-07,1e-07,219.0,272.0,222.1988649368286,28.939038038253784,0.3845807496053521,0.3849302397658089,0.0019511387731315408
44,64.0,1e-07,1e-08,254.0,423.0,258.6813189983368,44.825490951538086,0.38992841717880755,0.3899699160337427,0.0017464528235458427
45,64.0,1e-08,0.0001,3.0,4.0,3.06050181388855,0.9431021213531494,0.6580102035884637,0.6368872730740687,0.11842757760278941
46,64.0,1e-08,1e-05,11.0,15.0,11.193140029907227,2.1379799842834473,0.5170704676953095,0.5065034736931959,0.04283084127456943
47,64.0,1e-08,1e-06,50.0,84.0,50.839824199676514,9.335072040557861,0.35615810581994545,0.34119170381449615,0.06428517744264965
48,64.0,1e-08,1e-07,457.0,753.0,465.74208879470825,79.25686717033386,1.1888038834050558,1.2234657749389495,0.08866521206598971
49,64.0,1e-08,1e-08,624.0,1224.0,638.6054100990295,128.68312287330627,1.2434035951435516,1.2465356655628854,0.014207083342136526
50,128.0,0.0001,0.0001,3.0,4.0,31.36488389968872,7.074316740036011,0.665227699926072,0.6457416295106889,0.07728922418179549
51,128.0,0.0001,1e-05,6.0,7.0,62.0375280380249,8.4979829788208,0.6017335443013884,0.5931512770341529,0.020468252832462515
52,128.0,0.0001,1e-06,11.0,14.0,113.69410490989685,11.84322476387024,0.5856447873555841,0.5854089259851325,0.0005811538922973936
53,128.0,0.0001,1e-07,17.0,20.0,175.3188419342041,14.49063491821289,0.5848085003022218,0.5847546132994117,0.00021241869967860894
54,128.0,0.0001,1e-08,19.0,26.0,195.5876340866089,17.272523880004883,0.5847645145342266,0.5847280755176344,0.00019941288809901297
55,128.0,1e-05,0.0001,5.0,6.0,51.395272970199585,8.024425029754639,0.6315486702128605,0.5731178581720092,0.1481644697374763
56,128.0,1e-05,1e-05,11.0,15.0,113.35173082351685,12.173064947128296,0.5043419548410619,0.49362681271697634,0.028384893551787357
57,128.0,1e-05,1e-06,19.0,26.0,196.04623007774353,17.38870406150818,0.46872241501968576,0.4664833040537431,0.0038820390815540646
58,128.0,1e-05,1e-07,33.0,42.0,340.2475121021271,24.719441890716553,0.4577764526811101,0.4575916892433118,0.000568154250611413
59,128.0,1e-05,1e-08,42.0,60.0,432.79466581344604,33.127936124801636,0.45728522270827016,0.45715066127976317,0.0005555050880552575
60,128.0,1e-06,0.0001,5.0,6.0,51.50214600563049,8.012485027313232,0.6312038966893126,0.5691636311808561,0.16189831141865446
61,128.0,1e-06,1e-05,11.0,15.0,113.3343460559845,12.207386016845703,0.4889052903700125,0.4743474176158934,0.04675600623026603
62,128.0,1e-06,1e-06,30.0,43.0,308.7885670661926,25.224940061569214,0.3497022124083187,0.34694587621604633,0.005306949621947101
63,128.0,1e-06,1e-07,64.0,100.0,659.6223719120026,51.625818967819214,0.3127901496280087,0.3105384964715525,0.005858951786191512
64,128.0,1e-06,1e-08,87.0,149.0,898.2417850494385,74.29428482055664,0.30948595444903243,0.3091391983897276,0.0013431620917956771
