,h,lam,tol,ite_f,ite_r,time_f,time_r,nm_f,nm_r,res_f,res_r,err_f,err_r,err_comp
58,128.0,0.0001,1e-10,9.0,13.0,23.198909997940063,3.1792471408843994,0.2880729889617052,0.2880763424560478,0.0011219633092698,0.001121877233742,0.3023024805681341,0.3022979238164214,1.592174119597562e-05
59,256.0,0.0001,1e-10,9.0,13.0,296.84516501426697,23.60836887359619,0.2556246465782684,0.2556280643924669,0.0010233919842854,0.0010233066489904,0.3014990287013818,0.301495341518471,1.578140986507374e-05
60,32.0,1e-05,1e-06,7.0,9.0,0.3123228549957275,0.1130602359771728,0.4413829088253785,0.4416815971711136,0.0004648785363013,0.0004596078073374,0.207172284634706,0.2036679637174801,0.0071217073019648
61,64.0,1e-05,1e-06,7.0,9.0,2.1530356407165527,0.4417130947113037,0.3967532180614195,0.3974212373026592,0.0004793120684639,0.0004726311138566,0.2290206597356365,0.2273756077433603,0.0032630415532831
62,128.0,1e-05,1e-06,7.0,9.0,17.900657892227173,2.55215072631836,0.3331705662917486,0.3337566166389244,0.0004568127527435,0.0004516565212256,0.2451408008885785,0.2438507151433305,0.0025730421283615
63,256.0,1e-05,1e-06,7.0,9.0,231.07932209968567,21.48025417327881,0.2972500177666031,0.2977648455121321,0.0004392700870395,0.0004350818038645,0.252445972268118,0.2514338646891139,0.0020774316515628
64,32.0,1e-05,1e-07,8.0,12.0,0.3587169647216797,0.1448898315429687,0.4420516899174397,0.4422339807508266,0.0004548793121248,0.0004525645069748,0.2020367011366522,0.1992573040783108,0.0054364709597413
65,64.0,1e-05,1e-07,10.0,14.0,3.0914132595062256,0.597675085067749,0.3977047164083077,0.3977411609412152,0.0004672442903537,0.0004668981605368,0.2207231764328585,0.2203199118055323,0.0011234763144711
66,128.0,1e-05,1e-07,10.0,14.0,25.63732504844665,3.3161449432373047,0.3341966632159859,0.3342330264871478,0.000445439030326,0.0004451307790822,0.2372377690344775,0.2368339492700101,0.0010772658076767
67,256.0,1e-05,1e-07,10.0,14.0,328.42049193382263,24.87621307373047,0.2982853901019606,0.2983174941956441,0.0004286247574219,0.0004283688262519,0.2450612060261482,0.244678363933003,0.0010026320218533
68,32.0,1e-05,1e-08,12.0,18.0,0.5358288288116455,0.2071819305419922,0.4422152736700518,0.4422373909472833,0.0004527117728292,0.000452495789029,0.1988397841534065,0.1988166990735436,7.616481825589659e-05
69,64.0,1e-05,1e-08,12.0,18.0,3.7337398529052734,0.7309620380401611,0.3977234101557587,0.3977458187657703,0.0004670438409072,0.0004668530565269,0.220208555689492,0.2201828230295033,6.314316664430082e-05
70,128.0,1e-05,1e-08,12.0,20.0,30.689229011535645,4.241846084594727,0.3342178486563362,0.3342390732770928,0.0004452388373584,0.0004450790155023,0.2367023813912065,0.2366284524517569,0.0001935125041291
71,256.0,1e-05,1e-08,12.0,20.0,389.899729013443,28.429796934127808,0.2983067239272986,0.2983245024949465,0.0004284378572378,0.0004283135960675,0.2445359887096613,0.2444643505652421,0.0001794889850868
72,32.0,1e-05,1e-09,14.0,22.0,0.6314089298248291,0.2446179389953613,0.442215628662033,0.4422365615066532,0.0004527076907132,0.000452503443717,0.1988145797290993,0.1988008933740285,4.7263616456858255e-05
73,64.0,1e-05,1e-09,13.0,25.0,4.030771970748901,0.9770388603210448,0.3977238129436192,0.3977449963696788,0.0004670398081607,0.0004668596144239,0.2201650961424012,0.2201438348998336,6.468219357518321e-05
74,128.0,1e-05,1e-09,13.0,23.0,33.41236996650696,4.666864156723023,0.3342183271860939,0.3342402574857947,0.0004452346099711,0.0004450701175594,0.2366461478705804,0.2366198004246369,6.167086785345049e-05
75,256.0,1e-05,1e-09,13.0,23.0,429.4093849658966,30.175525188446045,0.2983072232131961,0.2983269635824437,0.0004284337664069,0.0004282964428797,0.2444769197299315,0.2444548103908571,5.190521107052441e-05
76,32.0,1e-05,1e-10,16.0,26.0,0.713019847869873,0.2856588363647461,0.4422156390071065,0.4422368038162735,0.0004527075822485,0.0004525011042762,0.198814986920354,0.1988011671597129,4.79162688591166e-05
77,64.0,1e-05,1e-10,17.0,30.0,5.2834179401397705,1.0940799713134766,0.3977238376835661,0.3977455533327181,0.0004670395619396,0.0004668548744998,0.2201580081485697,0.2201433445218638,4.68426896297388e-05
78,128.0,1e-05,1e-10,16.0,27.0,41.837971925735474,5.185444116592407,0.3342183523460698,0.334240486947933,0.0004452343885354,0.0004450684103085,0.2366352878223976,0.2366185171278292,4.6431341730821066e-05
79,256.0,1e-05,1e-10,16.0,27.0,529.6473662853241,32.89972805976868,0.2983072599433145,0.2983271695191624,0.0004284334753785,0.0004282950353041,0.2444643917181728,0.2444512130890753,4.086725221747958e-05
80,32.0,1e-06,1e-06,7.0,9.0,0.3123021125793457,0.1134090423583984,0.4689192664404534,0.4697850536911148,0.0003098691183092,0.0002968564655507,0.182267594983768,0.177023222878934,0.0111737068996003
81,64.0,1e-06,1e-06,7.0,9.0,2.182755708694458,0.4449622631072998,0.4262692444551933,0.4285523097238551,0.0003390391629561,0.0003283808466773,0.2036767178976858,0.1998704947070692,0.0079328301364404
82,128.0,1e-06,1e-06,7.0,9.0,18.292402982711792,2.538161039352417,0.3627086513314158,0.364369628154925,0.0003362443725398,0.0003299166404158,0.2213560652530314,0.219044470886852,0.0048264661337289
83,256.0,1e-06,1e-06,7.0,9.0,231.230742931366,22.36619281768799,0.3255519624867221,0.3270042798026311,0.0003335684332003,0.0003285570386788,0.2316161843517951,0.2297759612759461,0.0039875101916822
84,32.0,1e-06,1e-07,12.0,23.0,0.5387730598449707,0.255748987197876,0.4837475242390119,0.4849191263794154,0.0002114252922262,0.0002065432759311,0.1372631754238124,0.1347969955512497,0.0163402057474399
85,64.0,1e-06,1e-07,12.0,20.0,3.724009990692138,0.7819900512695312,0.4448744049120968,0.4460380688137719,0.0002400236826729,0.0002363015370525,0.1529318112291367,0.1485860802358052,0.0128049844697441
86,128.0,1e-06,1e-07,12.0,23.0,31.44384503364563,4.694139003753662,0.3844257462299643,0.3858045041157962,0.0002394845511138,0.0002353082578723,0.1697898755583808,0.1621412555160074,0.0160740777106274
87,256.0,1e-06,1e-07,12.0,20.0,399.1727297306061,28.636339902877808,0.3475908298429173,0.3486490203807744,0.0002462507165865,0.0002434820388362,0.1822951927072856,0.1771804545379331,0.0104799943955008
88,32.0,1e-06,1e-08,19.0,37.0,0.8493828773498535,0.392862319946289,0.4857636062034342,0.4858635584211085,0.0002037594384368,0.000203484771726,0.1360004947662722,0.1364443227371567,0.0024716601954129
89,64.0,1e-06,1e-08,19.0,40.0,5.91775107383728,1.4184629917144775,0.4467751864455372,0.4468958772658568,0.000234074360208,0.0002338107776833,0.1456847385957713,0.145728964374487,0.0028304038434962
90,128.0,1e-06,1e-08,19.0,38.0,49.57100009918213,6.830770969390869,0.3865129104140775,0.3866313910498707,0.000233768806152,0.0002335509724499,0.1590841699494668,0.158503114390308,0.0022131682410009
91,256.0,1e-06,1e-08,19.0,35.0,620.4665069580078,38.401371240615845,0.3498467750031615,0.3499570872710478,0.000240841021173,0.0002406721187967,0.1704518881212105,0.1700718141081846,0.0009213996805014
92,32.0,1e-06,1e-09,27.0,56.0,1.2003731727600098,0.581373929977417,0.4858409384423434,0.4858855726339514,0.0002035269531072,0.000203421252991,0.1366557665732639,0.1366405241559238,0.0001545613312154
93,64.0,1e-06,1e-09,28.0,51.0,8.670180082321167,1.7685999870300293,0.4468506086768339,0.4469154851729788,0.0002338914385939,0.0002337681677632,0.1458445623535934,0.1458052943896402,0.0001382343433947
94,128.0,1e-06,1e-09,26.0,50.0,68.23481178283691,8.650589227676392,0.386566669830975,0.3866479647617428,0.0002336545577896,0.0002335205196373,0.1584656366814915,0.1584199990542087,0.0002177709270345
95,256.0,1e-06,1e-09,25.0,55.0,825.1406173706055,53.4817750453949,0.3498980168400883,0.3499716308075569,0.0002407451847449,0.0002406384885577,0.1695766716895443,0.1694996189815484,0.0002872737907651
96,32.0,1e-06,1e-10,36.0,71.0,1.612781047821045,0.7313199043273926,0.4858415192869575,0.4858859642723242,0.0002035253578322,0.0002034202882505,0.1366566154143836,0.1366408013341647,8.350581695072984e-05
97,64.0,1e-06,1e-10,32.0,66.0,10.005927801132202,2.327746629714966,0.4468509641430362,0.4469170969536193,0.0002338906495084,0.0002337651104026,0.1458566970534678,0.1458182655943883,0.0001285084205732
98,128.0,1e-06,1e-10,32.0,70.0,83.30758619308472,11.591550827026367,0.3865679332207458,0.386646511015374,0.0002336521121157,0.0002335227436648,0.1584675454222903,0.1584244733401192,0.000137986429482
